name	id	type	tf	target	essential	developmental	human.ortholog	tumor.suppressor	proapoptotic	blood_cancer	breast_cancer	colorectal_cancer	gastric_cancer	liver_cancer	lung_cancer	nervous_system_cancer	pancreatic_cancer	prostate_cancer	sarcoma	skin_cancer
Efcab2	ENSMUSG00000026495.8	protein_coding	F	F	F	F	EFCAB2	F	F	T	F	F	F	F	F	F	F	F	F	F
Kif26b	ENSMUSG00000026494.12	protein_coding	F	T	T	F	KIF26B	F	F	F	F	F	F	F	F	F	F	F	F	F
Smyd3	ENSMUSG00000055067.15	protein_coding	F	F	F	F	SMYD3	F	F	T	F	F	F	F	F	F	F	F	F	F
Tfb2m	ENSMUSG00000026492.11	protein_coding	F	T	F	F	TFB2M	F	F	T	F	F	T	F	F	F	F	F	F	F
Cnst	ENSMUSG00000038949.8	protein_coding	F	F	F	F	CNST	F	F	T	F	F	F	F	F	F	F	F	F	F
Sccpdh	ENSMUSG00000038936.13	protein_coding	F	F	F	F	SCCPDH	F	F	T	F	F	F	F	F	F	F	F	F	F
Gm1305	ENSMUSG00000087236.2	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Ahctf1	ENSMUSG00000026491.13	protein_coding	F	F	T	T	AHCTF1	F	F	T	F	T	F	F	F	F	F	F	F	F
Cdc42bpa	ENSMUSG00000026490.18	protein_coding	F	F	F	F	CDC42BPA	F	F	T	F	F	F	F	F	T	F	F	F	F
Coq8a	ENSMUSG00000026489.13	protein_coding	F	F	F	F	COQ8A	F	F	F	F	F	F	F	F	F	F	F	F	F
Psen2	ENSMUSG00000010609.15	protein_coding	F	F	F	T	PSEN2	F	F	T	F	F	F	F	F	F	F	F	F	F
Itpkb	ENSMUSG00000038855.10	protein_coding	F	F	T	T	ITPKB	F	F	T	F	F	F	F	F	F	F	F	F	F
Stum	ENSMUSG00000053963.7	protein_coding	F	F	F	F	STUM	F	F	F	F	F	F	F	F	F	F	F	F	F
Parp1	ENSMUSG00000026496.11	protein_coding	T	T	T	F	PARP1	T	F	F	F	F	F	F	F	F	F	F	F	F
Lin9	ENSMUSG00000058729.13	protein_coding	F	T	T	F	LIN9	T	F	F	F	F	F	F	F	F	F	F	F	F
Acbd3	ENSMUSG00000026499.5	protein_coding	F	F	T	F	ACBD3	F	F	T	F	T	T	T	F	F	F	F	F	F
H3f3a	ENSMUSG00000060743.12	protein_coding	F	F	T	T	H3-3A	F	F	T	F	T	T	F	F	F	F	F	F	F
Sde2	ENSMUSG00000038806.7	protein_coding	F	F	F	F	SDE2	F	F	F	F	F	F	F	F	F	F	F	F	F
Lefty2	ENSMUSG00000066652.5	protein_coding	F	F	T	T	LEFTY2	F	F	T	F	F	F	F	F	F	F	F	F	F
Pycr2	ENSMUSG00000026520.8	protein_coding	F	F	F	F	AL117348.2	F	F	T	F	F	F	F	F	F	F	F	F	F
Lefty1	ENSMUSG00000038793.8	protein_coding	F	T	T	T	LEFTY2	T	F	F	F	F	F	F	F	F	F	F	F	F
Tmem63a	ENSMUSG00000026519.16	protein_coding	F	F	F	F	TMEM63A	F	F	T	F	F	T	F	F	F	F	F	F	F
Ephx1	ENSMUSG00000038776.13	protein_coding	F	F	F	F	EPHX1	F	F	F	F	F	F	F	F	F	F	F	F	F
9130409I23Rik	ENSMUSG00000038768.8	protein_coding	F	F	F	F	DEGS1	F	F	F	F	F	F	F	F	F	F	F	F	F
Nvl	ENSMUSG00000026516.8	protein_coding	F	F	F	F	NVL	F	F	T	F	F	F	F	F	F	F	F	F	F
Cnih4	ENSMUSG00000062169.13	protein_coding	F	F	F	F	CNIH4	F	F	T	F	F	F	F	F	F	F	F	F	F
Wdr26	ENSMUSG00000038733.13	protein_coding	F	F	F	F	WDR26	F	F	F	F	F	F	F	F	F	F	F	F	F
Cnih3	ENSMUSG00000026514.14	protein_coding	F	F	F	F	CNIH3	F	F	T	F	F	F	F	F	F	F	F	F	F
Dnah14	ENSMUSG00000047369.15	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Lbr	ENSMUSG00000004880.11	protein_coding	F	F	T	F	LBR	F	F	F	F	T	F	F	F	F	F	F	T	F
Enah	ENSMUSG00000022995.16	protein_coding	F	F	F	T	ENAH	F	F	T	F	F	F	F	F	F	F	F	F	F
Srp9	ENSMUSG00000026511.7	protein_coding	F	F	T	F	SRP9	F	F	F	F	F	F	F	F	F	F	F	F	F
Degs1	ENSMUSG00000038633.5	protein_coding	F	F	T	F	DEGS1	F	F	F	F	F	F	F	F	F	F	F	F	F
Fbxo28	ENSMUSG00000047539.9	protein_coding	F	F	F	F	FBXO28	F	F	T	F	F	F	F	F	F	F	F	F	F
Trp53bp2	ENSMUSG00000026510.10	protein_coding	F	F	T	T	TP53BP2	T	F	F	F	F	F	F	F	F	F	F	F	F
Capn2	ENSMUSG00000026509.15	protein_coding	F	T	T	T	CAPN2	F	F	T	F	F	F	F	F	F	F	F	F	F
Capn8	ENSMUSG00000038599.14	protein_coding	F	F	F	F	CAPN8	F	F	T	F	F	F	F	F	F	F	F	F	F
Susd4	ENSMUSG00000038576.15	protein_coding	F	F	F	F	SUSD4	F	F	F	F	F	F	F	F	F	F	F	F	F
Tlr5	ENSMUSG00000079164.8	protein_coding	F	F	F	F	TLR5	F	F	F	F	F	F	F	F	F	F	F	F	F
Disp1	ENSMUSG00000030768.12	protein_coding	F	F	T	T	DISP1	F	F	T	F	F	F	T	F	F	F	F	F	F
Brox	ENSMUSG00000046836.13	protein_coding	F	F	F	F	BROX	F	F	T	F	F	F	F	F	F	F	F	F	F
Aida	ENSMUSG00000042901.10	protein_coding	F	F	F	T	AIDA	F	F	T	F	F	F	F	F	F	F	F	F	F
Mia3	ENSMUSG00000056050.12	protein_coding	F	F	T	F		F	F	T	F	F	F	F	F	F	F	F	F	F
Taf1a	ENSMUSG00000072258.10	protein_coding	F	F	F	F	TAF1A	F	F	F	F	F	F	F	F	F	F	F	F	F
Hhipl2	ENSMUSG00000053461.9	protein_coding	F	F	F	F	HHIPL2	F	F	F	F	F	F	F	F	F	F	F	F	F
Dusp10	ENSMUSG00000039384.8	protein_coding	F	F	F	F	DUSP10	F	F	F	F	F	F	F	F	F	F	F	F	F
1700056E22Rik	ENSMUSG00000044854.7	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Hlx	ENSMUSG00000039377.7	protein_coding	T	F	T	T	HLX	F	F	F	F	F	F	F	F	F	F	F	F	F
Marc1	ENSMUSG00000026621.13	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Marc2	ENSMUSG00000073481.9	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
C130074G19Rik	ENSMUSG00000039349.5	protein_coding	F	F	F	F	C1orf115	F	F	F	F	F	F	F	F	F	F	F	F	F
Mark1	ENSMUSG00000026620.11	protein_coding	F	F	F	F	MARK1	F	F	F	F	F	F	F	F	F	F	F	F	F
Rab3gap2	ENSMUSG00000039318.12	protein_coding	F	F	F	F	RAB3GAP2	F	F	F	F	F	F	F	F	F	F	F	F	F
Iars2	ENSMUSG00000026618.11	protein_coding	F	F	F	F	IARS2	F	F	F	F	F	F	F	F	F	F	F	F	F
Bpnt1	ENSMUSG00000026617.16	protein_coding	F	F	T	F	BPNT1	F	F	T	F	F	F	F	F	F	F	F	F	F
Eprs	ENSMUSG00000026615.14	protein_coding	F	F	T	F	EPRS1	F	F	F	F	F	F	F	F	F	F	F	F	F
Slc30a10	ENSMUSG00000026614.6	protein_coding	F	F	F	F	SLC30A10	F	F	F	F	F	F	F	F	F	F	F	F	F
Lyplal1	ENSMUSG00000039246.8	protein_coding	F	F	F	F	LYPLAL1	F	F	F	F	F	F	F	F	F	F	F	F	F
Tgfb2	ENSMUSG00000039239.14	protein_coding	F	T	T	T	TGFB2	F	F	F	F	F	F	F	F	F	F	F	F	F
Rrp15	ENSMUSG00000001305.5	protein_coding	F	F	F	F	RRP15	F	F	F	F	F	F	F	F	F	F	F	F	F
Spata17	ENSMUSG00000026611.17	protein_coding	F	F	F	F	SPATA17	F	F	F	F	F	F	F	F	F	F	F	F	F
Gpatch2	ENSMUSG00000039210.16	protein_coding	F	F	F	F	GPATCH2	F	F	F	F	F	F	F	F	F	F	F	F	F
Esrrg	ENSMUSG00000026610.13	protein_coding	T	T	T	T	ESRRG	F	F	F	F	F	F	T	F	F	F	F	F	F
Ush2a	ENSMUSG00000026609.15	protein_coding	F	F	F	T	USH2A	F	F	F	F	F	F	F	F	F	F	F	F	F
Kctd3	ENSMUSG00000026608.12	protein_coding	F	F	F	F	KCTD3	F	F	F	F	F	F	F	F	F	F	F	F	F
Kcnk2	ENSMUSG00000037624.15	protein_coding	F	F	F	F	KCNK2	F	F	F	F	F	F	F	F	F	F	F	F	F
Cenpf	ENSMUSG00000026605.14	protein_coding	F	F	F	F	CENPF	F	F	F	F	F	F	F	F	F	F	F	F	F
Ptpn14	ENSMUSG00000026604.17	protein_coding	F	F	T	F	PTPN14	F	F	F	F	F	F	F	F	T	F	F	T	F
Smyd2	ENSMUSG00000026603.13	protein_coding	F	F	F	F	SMYD2	F	F	T	F	F	F	F	F	F	F	F	F	F
Prox1	ENSMUSG00000010175.13	protein_coding	T	T	T	T	PROX1	T	F	F	F	F	F	F	F	F	F	F	F	F
Rps6kc1	ENSMUSG00000089872.10	protein_coding	F	F	F	F	RPS6KC1	F	F	T	F	F	F	F	F	F	F	F	F	F
Angel2	ENSMUSG00000026634.16	protein_coding	F	F	F	F	ANGEL2	F	F	T	F	F	F	F	F	F	F	F	F	F
Vash2	ENSMUSG00000037568.12	protein_coding	F	F	F	F	VASH2	F	F	F	F	F	F	F	F	F	F	F	F	F
Mfsd7b	ENSMUSG00000066595.9	protein_coding	F	F	T	T		F	F	F	F	F	F	F	F	F	F	F	F	F
Spata45	ENSMUSG00000057072.11	protein_coding	F	F	F	F	SPATA45	F	F	F	F	F	F	F	F	F	F	F	F	F
Tatdn3	ENSMUSG00000026632.17	protein_coding	F	F	F	F	TATDN3	F	F	F	F	F	F	F	F	F	F	F	F	F
Nsl1	ENSMUSG00000062510.12	protein_coding	F	F	F	F	NSL1	F	F	F	F	F	F	F	F	F	F	F	F	F
Batf3	ENSMUSG00000026630.9	protein_coding	T	F	F	F	BATF3	F	F	F	F	F	F	F	F	F	F	F	F	F
Atf3	ENSMUSG00000026628.13	protein_coding	T	T	F	F	ATF3	T	F	F	F	F	F	F	F	F	F	F	F	F
Nenf	ENSMUSG00000037499.9	protein_coding	F	F	F	F	NENF	F	F	T	F	F	F	F	F	F	F	F	F	F
Tmem206	ENSMUSG00000026627.7	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Ppp2r5a	ENSMUSG00000026626.11	protein_coding	F	F	F	F	PPP2R5A	F	F	T	F	T	T	F	F	F	F	F	F	F
Dtl	ENSMUSG00000037474.13	protein_coding	F	F	T	F	DTL	F	F	T	F	F	F	F	F	F	F	F	F	F
Ints7	ENSMUSG00000037461.10	protein_coding	F	F	F	F	INTS7	F	F	T	F	F	F	F	F	F	F	F	F	F
Lpgat1	ENSMUSG00000026623.16	protein_coding	F	F	F	F	LPGAT1	F	F	T	F	F	F	F	F	F	F	F	F	F
Nek2	ENSMUSG00000026622.15	protein_coding	F	F	F	F	NEK2	F	F	F	F	F	F	F	F	F	F	F	F	F
Slc30a1	ENSMUSG00000037434.7	protein_coding	F	F	T	T	SLC30A1	F	F	F	F	F	F	F	F	F	F	F	F	F
Rd3	ENSMUSG00000049353.17	protein_coding	F	F	F	F	RD3	F	F	F	F	F	F	F	F	F	F	F	F	F
Traf5	ENSMUSG00000026637.13	protein_coding	F	T	F	F	TRAF5	F	F	F	F	F	F	F	F	F	F	F	F	F
Rcor3	ENSMUSG00000037395.15	protein_coding	F	F	F	F	RCOR3	F	F	T	F	F	F	F	F	T	F	F	F	F
Kcnh1	ENSMUSG00000058248.12	protein_coding	F	F	F	F	KCNH1	F	F	F	F	F	F	T	F	F	F	F	F	F
Hhat	ENSMUSG00000037375.16	protein_coding	F	F	T	T	HHAT	F	F	F	F	F	F	F	F	F	F	F	F	F
Sertad4	ENSMUSG00000016262.14	protein_coding	F	F	F	F	SERTAD4	F	F	F	F	F	F	F	F	F	F	F	F	F
Syt14	ENSMUSG00000016200.14	protein_coding	F	F	F	F	SYT14	F	F	F	F	F	F	F	F	F	F	F	F	F
Diexf	ENSMUSG00000016181.9	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Irf6	ENSMUSG00000026638.15	protein_coding	T	T	T	T	IRF6	F	F	F	F	F	F	F	F	F	F	F	F	F
A130010J15Rik	ENSMUSG00000079144.7	protein_coding	F	F	F	F	C1orf74	F	F	F	F	F	F	F	F	F	F	F	F	F
Traf3ip3	ENSMUSG00000037318.10	protein_coding	F	F	F	F	TRAF3IP3	F	F	F	F	T	F	F	F	F	F	F	F	F
Lamb3	ENSMUSG00000026639.18	protein_coding	F	T	T	T	LAMB3	F	F	F	F	F	F	F	F	F	F	F	F	F
Hsd11b1	ENSMUSG00000016194.14	protein_coding	F	T	F	T	HSD11B1	F	F	F	F	F	F	F	F	F	F	F	F	F
G0s2	ENSMUSG00000009633.3	protein_coding	F	F	F	F	G0S2	T	F	F	F	F	F	F	F	F	F	F	F	F
Camk1g	ENSMUSG00000016179.11	protein_coding	F	F	F	F	CAMK1G	F	F	F	F	F	F	F	F	F	F	F	F	F
Plxna2	ENSMUSG00000026640.12	protein_coding	F	F	F	T	PLXNA2	F	F	F	F	F	F	F	F	T	F	F	F	F
Cd34	ENSMUSG00000016494.9	protein_coding	F	T	F	F	CD34	F	F	F	F	F	F	F	F	F	F	F	F	F
Cd46	ENSMUSG00000016493.13	protein_coding	F	F	F	F	CD46	F	F	F	F	F	F	F	F	F	F	F	F	F
Cr1l	ENSMUSG00000016481.15	protein_coding	F	F	T	T	CR1	F	F	F	F	F	F	F	F	F	F	F	F	F
Cr2	ENSMUSG00000026616.15	protein_coding	F	T	F	F	CR2	F	F	F	F	F	F	F	F	F	F	F	F	F
Fam171a1	ENSMUSG00000050530.14	protein_coding	F	F	F	F	FAM171A1	F	F	F	F	F	F	F	F	F	F	F	F	F
Nmt2	ENSMUSG00000026643.16	protein_coding	F	F	F	F	NMT2	F	F	T	F	F	F	F	F	F	F	F	F	F
Rpp38	ENSMUSG00000049950.6	protein_coding	F	F	F	F	RPP38	F	F	F	F	F	F	F	F	F	F	F	F	F
Acbd7	ENSMUSG00000026644.6	protein_coding	F	F	F	F	ACBD7	F	F	F	F	F	F	F	F	F	F	F	F	F
Olah	ENSMUSG00000026645.11	protein_coding	F	F	F	F	OLAH	F	F	F	F	F	F	F	F	F	F	F	F	F
Meig1	ENSMUSG00000026650.15	protein_coding	F	F	T	F	MEIG1	F	F	F	F	F	F	F	F	F	F	F	F	F
Dclre1c	ENSMUSG00000026648.18	protein_coding	F	F	F	T	DCLRE1C	F	F	T	F	F	F	F	F	F	F	F	F	F
Suv39h2	ENSMUSG00000026646.16	protein_coding	F	F	F	T	SUV39H2	F	F	T	F	F	F	F	F	F	F	F	F	F
Hspa14	ENSMUSG00000051396.15	protein_coding	F	F	F	F	HSPA14	F	F	F	F	F	F	F	F	F	F	F	F	F
Cdnf	ENSMUSG00000039496.8	protein_coding	F	F	F	F	CDNF	F	F	F	F	F	F	F	F	F	F	F	F	F
Fam107b	ENSMUSG00000026655.14	protein_coding	F	F	F	F	FAM107B	F	F	T	F	T	F	F	F	F	F	F	F	F
Frmd4a	ENSMUSG00000026657.16	protein_coding	F	F	F	F	FRMD4A	F	F	T	F	F	F	F	F	F	F	F	F	F
Prpf18	ENSMUSG00000039449.14	protein_coding	F	F	T	F	PRPF18	F	F	F	F	F	F	F	F	F	F	F	F	F
Bend7	ENSMUSG00000048186.14	protein_coding	F	F	F	F		F	F	T	F	F	F	F	F	F	F	F	F	F
Sephs1	ENSMUSG00000026662.13	protein_coding	F	F	F	F	SEPHS1	F	F	F	F	F	F	F	F	F	F	F	F	F
Phyh	ENSMUSG00000026664.7	protein_coding	F	F	F	F	PHYH	F	F	F	F	F	F	T	F	F	F	F	F	F
Ucma	ENSMUSG00000026668.10	protein_coding	F	F	F	F	UCMA	F	F	F	F	F	F	F	F	F	F	F	F	F
Mcm10	ENSMUSG00000026669.14	protein_coding	F	F	T	F	MCM10	F	F	F	F	F	F	F	F	F	F	F	F	F
Optn	ENSMUSG00000026672.11	protein_coding	F	F	T	F	OPTN	F	F	T	F	F	F	T	F	F	F	F	F	F
Ccdc3	ENSMUSG00000026676.7	protein_coding	F	F	F	F	CCDC3	F	F	F	F	F	F	F	F	F	F	F	F	F
Camk1d	ENSMUSG00000039145.16	protein_coding	F	F	F	F	CAMK1D	F	F	F	F	F	F	F	F	F	F	F	F	F
Cdc123	ENSMUSG00000039128.13	protein_coding	F	F	T	F	CDC123	F	F	F	F	F	F	F	F	F	F	F	F	F
Nudt5	ENSMUSG00000025817.12	protein_coding	F	F	F	F	NUDT5	F	F	F	F	F	F	F	F	F	F	F	F	F
Gm13199	ENSMUSG00000056718.2	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Sec61a2	ENSMUSG00000025816.15	protein_coding	F	F	F	F	SEC61A2	F	F	T	F	F	F	T	F	F	F	F	F	F
Dhtkd1	ENSMUSG00000025815.13	protein_coding	F	F	F	F	DHTKD1	F	F	T	F	F	F	T	F	F	F	F	F	F
Upf2	ENSMUSG00000043241.14	protein_coding	F	F	T	F	UPF2	F	F	F	F	F	T	F	F	F	F	F	F	F
Proser2	ENSMUSG00000045319.13	protein_coding	F	F	F	F	PROSER2	F	F	F	F	F	T	T	F	F	F	F	F	F
Echdc3	ENSMUSG00000039063.5	protein_coding	F	F	F	F	ECHDC3	F	F	F	F	T	F	F	F	F	F	F	F	F
Usp6nl	ENSMUSG00000039046.15	protein_coding	F	F	F	F	USP6NL	F	F	T	T	T	T	T	F	F	T	F	F	F
Celf2	ENSMUSG00000002107.18	protein_coding	F	F	F	F	CELF2	F	F	T	F	F	T	T	F	T	F	F	F	T
Gata3	ENSMUSG00000015619.10	protein_coding	T	T	T	T	GATA3	F	F	F	T	F	F	F	F	F	F	F	F	F
4930412O13Rik	ENSMUSG00000025783.2	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
9230102O04Rik	ENSMUSG00000079602.2	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Taf3	ENSMUSG00000025782.12	protein_coding	F	F	F	F	TAF3	F	F	F	F	F	F	F	F	F	F	F	F	F
Atp5c1	ENSMUSG00000025781.14	protein_coding	F	F	F	F	ATP5F1C	F	F	F	F	T	F	T	F	T	F	F	F	F
Kin	ENSMUSG00000037262.7	protein_coding	F	F	F	F	KIN	F	F	F	F	T	F	T	F	T	F	F	F	F
Itih2	ENSMUSG00000037254.18	protein_coding	F	F	F	F	ITIH2	F	F	F	F	F	F	T	F	F	F	F	F	F
Itih5	ENSMUSG00000025780.7	protein_coding	F	F	F	F	ITIH5	F	F	F	F	F	F	F	F	F	F	F	F	F
Sfmbt2	ENSMUSG00000061186.15	protein_coding	F	F	F	F	SFMBT2	F	F	F	F	F	F	F	F	F	F	F	F	F
Prkcq	ENSMUSG00000026778.13	protein_coding	T	F	F	T	PRKCQ	F	F	T	F	F	F	F	F	F	F	F	F	F
Pfkfb3	ENSMUSG00000026773.19	protein_coding	F	T	T	T	PFKFB3	F	F	T	F	F	F	F	F	F	F	F	F	F
Rbm17	ENSMUSG00000037197.11	protein_coding	F	F	F	F	RBM17	F	F	T	F	F	F	T	F	F	F	F	F	F
Il2ra	ENSMUSG00000026770.5	protein_coding	F	T	T	F	IL2RA	F	F	T	F	F	F	F	F	F	F	F	F	F
Il15ra	ENSMUSG00000023206.16	protein_coding	F	T	F	F	IL15RA	F	F	T	F	F	F	T	F	F	F	F	F	F
Fbxo18	ENSMUSG00000058594.15	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Ankrd16	ENSMUSG00000047909.11	protein_coding	F	F	F	F	ANKRD16	F	F	F	F	F	F	F	F	F	F	F	F	F
Itga8	ENSMUSG00000026768.10	protein_coding	F	T	T	T	ITGA8	F	F	T	F	F	F	F	F	F	F	F	F	F
Fam188a	ENSMUSG00000026767.12	protein_coding	F	F	F	F		F	F	T	F	F	F	F	F	F	F	F	F	F
Pter	ENSMUSG00000026730.12	protein_coding	F	F	F	F	PTER	F	F	F	F	F	F	T	F	F	F	F	F	F
C1ql3	ENSMUSG00000049630.6	protein_coding	F	F	F	F	C1QL3	F	F	F	F	F	F	F	F	F	F	F	F	F
Rsu1	ENSMUSG00000026727.10	protein_coding	F	F	F	F	RSU1	F	F	F	F	F	F	F	F	F	F	F	F	F
Cubn	ENSMUSG00000026726.10	protein_coding	F	F	T	T	CUBN	F	F	T	F	F	F	F	F	F	F	F	F	F
Trdmt1	ENSMUSG00000026723.10	protein_coding	F	F	F	F	TRDMT1	F	F	T	F	F	F	F	F	F	F	F	F	F
Vim	ENSMUSG00000026728.9	protein_coding	F	T	F	T	VIM	T	F	F	F	F	F	F	F	F	F	F	F	F
St8sia6	ENSMUSG00000003418.11	protein_coding	F	F	F	F	ST8SIA6	F	F	F	F	F	F	F	F	F	F	F	F	F
Hacd1	ENSMUSG00000063275.15	protein_coding	F	F	F	F	HACD1	F	F	F	F	F	F	F	F	F	F	F	F	F
Stam	ENSMUSG00000026718.17	protein_coding	F	F	T	F	STAM	F	F	T	T	T	F	T	F	F	F	F	F	F
Tmem236	ENSMUSG00000061531.8	protein_coding	F	F	F	F	TMEM236	F	F	F	F	F	F	F	F	F	F	F	F	F
Mrc1	ENSMUSG00000026712.3	protein_coding	F	T	T	F	MRC1	F	F	F	F	F	F	F	F	F	F	F	F	F
Slc39a12	ENSMUSG00000036949.16	protein_coding	F	F	F	F	SLC39A12	F	F	F	F	F	F	F	F	F	F	F	F	F
Cacnb2	ENSMUSG00000057914.15	protein_coding	F	F	T	F	CACNB2	F	F	T	F	F	F	F	F	F	F	F	F	F
Nsun6	ENSMUSG00000026707.15	protein_coding	F	F	F	F	NSUN6	F	F	F	F	F	F	F	F	F	F	F	F	F
Arl5b	ENSMUSG00000017418.13	protein_coding	F	F	F	F	ARL5B	F	F	F	F	F	F	T	F	F	F	F	F	F
Malrd1	ENSMUSG00000075520.5	protein_coding	F	F	F	F	MALRD1	F	F	F	F	F	F	F	F	F	F	F	F	F
Plxdc2	ENSMUSG00000026748.13	protein_coding	F	F	F	T	PLXDC2	F	F	T	F	F	T	F	F	T	F	F	F	F
Nebl	ENSMUSG00000053702.16	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
A930004D18Rik	ENSMUSG00000054057.2	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Skida1	ENSMUSG00000054074.9	protein_coding	F	F	F	F	SKIDA1	F	F	F	F	T	F	F	F	F	F	F	F	F
Mllt10	ENSMUSG00000026743.16	protein_coding	F	F	F	F	MLLT10	F	F	T	F	T	T	T	T	T	T	F	T	T
Dnajc1	ENSMUSG00000026740.12	protein_coding	F	F	F	F	DNAJC1	F	F	T	F	T	T	T	F	T	T	F	T	F
Commd3	ENSMUSG00000051154.11	protein_coding	F	F	F	F	COMMD3	F	F	F	F	F	F	F	F	F	F	F	F	F
Bmi1	ENSMUSG00000026739.13	protein_coding	T	T	T	T	COMMD3-BMI1	F	F	T	F	F	F	F	F	F	F	F	F	F
Spag6	ENSMUSG00000037708.16	protein_coding	F	T	T	F	SPAG6	F	F	F	F	F	F	F	F	F	F	F	F	F
Pip4k2a	ENSMUSG00000026737.12	protein_coding	F	F	F	F	PIP4K2A	F	F	T	F	F	F	F	F	F	F	F	F	F
Armc3	ENSMUSG00000037683.14	protein_coding	F	F	F	F	ARMC3	F	F	F	F	F	F	F	F	F	F	F	F	F
Msrb2	ENSMUSG00000023094.14	protein_coding	F	F	F	F	MSRB2	F	F	F	F	F	F	F	F	F	F	F	F	F
Ptf1a	ENSMUSG00000026735.2	protein_coding	T	T	T	T	PTF1A	F	F	F	F	F	F	F	F	F	F	F	F	F
4921504E06Rik	ENSMUSG00000026734.9	protein_coding	F	F	F	F	C10orf67	F	F	F	F	F	F	F	F	F	F	F	F	F
Otud1	ENSMUSG00000043415.5	protein_coding	F	F	F	F	OTUD1	F	F	F	F	F	F	F	F	F	F	F	F	F
Etl4	ENSMUSG00000036617.16	protein_coding	F	F	F	T	KIAA1217	F	F	F	F	T	F	T	F	F	T	F	F	F
Arhgap21	ENSMUSG00000036591.15	protein_coding	F	F	F	F	ARHGAP21	F	F	T	T	T	T	T	F	F	T	F	F	F
Enkur	ENSMUSG00000026679.3	protein_coding	F	F	F	F	ENKUR	F	F	F	F	F	F	F	F	F	F	F	F	F
Thnsl1	ENSMUSG00000048550.17	protein_coding	F	F	F	F	THNSL1	F	F	F	F	F	F	F	F	F	F	F	F	F
Gpr158	ENSMUSG00000045967.11	protein_coding	F	F	F	F	GPR158	F	F	F	F	F	F	T	F	F	F	F	F	F
Myo3a	ENSMUSG00000025716.14	protein_coding	F	F	F	F	MYO3A	F	F	F	F	F	F	F	F	F	F	F	F	F
Gad2	ENSMUSG00000026787.3	protein_coding	F	F	T	F	GAD2	F	F	F	F	F	F	F	F	F	F	F	F	F
Apbb1ip	ENSMUSG00000026786.14	protein_coding	F	F	F	F	APBB1IP	F	F	T	F	T	F	F	F	F	F	F	F	F
Pdss1	ENSMUSG00000026784.14	protein_coding	F	F	F	F	PDSS1	F	F	F	F	T	F	F	F	F	F	F	F	F
Abi1	ENSMUSG00000058835.14	protein_coding	F	F	T	T	ABI1	F	F	T	T	T	T	T	F	T	T	F	F	F
Acbd5	ENSMUSG00000026781.15	protein_coding	F	F	F	F	ACBD5	F	F	F	F	T	F	T	F	F	F	F	F	F
Mastl	ENSMUSG00000026779.6	protein_coding	F	F	T	F	MASTL	F	F	T	F	T	F	T	F	F	F	F	F	F
Yme1l1	ENSMUSG00000026775.9	protein_coding	F	F	F	F	YME1L1	F	F	T	F	F	F	T	F	F	F	F	F	F
4931423N10Rik	ENSMUSG00000026774.11	protein_coding	F	F	F	F		F	F	T	F	F	F	F	F	F	F	F	F	F
Nxph2	ENSMUSG00000069132.3	protein_coding	F	F	F	F	NXPH2	F	F	F	F	T	F	F	F	F	F	F	F	F
Spopl	ENSMUSG00000026771.14	protein_coding	F	F	F	F	SPOPL	F	F	T	F	F	F	T	F	F	F	F	F	F
Hnmt	ENSMUSG00000026986.14	protein_coding	F	F	F	T	HNMT	F	F	F	F	F	F	F	F	F	F	F	F	F
Il1rn	ENSMUSG00000026981.15	protein_coding	F	T	T	F	IL1RN	F	F	F	F	F	F	F	F	F	F	F	F	F
Psd4	ENSMUSG00000026979.16	protein_coding	F	F	F	F	PSD4	F	F	T	F	F	F	F	F	F	F	F	F	F
Pax8	ENSMUSG00000026976.15	protein_coding	T	T	T	T	PAX8	F	F	T	F	F	F	F	F	F	F	F	F	F
Cacna1b	ENSMUSG00000004113.18	protein_coding	F	F	T	F	CACNA1B	F	F	T	F	T	F	F	F	F	F	F	F	F
Ehmt1	ENSMUSG00000036893.17	protein_coding	T	T	T	F	EHMT1	F	F	T	F	T	T	T	F	T	T	F	F	T
Arrdc1	ENSMUSG00000026972.15	protein_coding	F	F	F	F	ARRDC1	F	F	T	F	T	F	F	F	F	T	F	F	F
Zmynd19	ENSMUSG00000026974.11	protein_coding	F	F	F	F	ZMYND19	F	F	T	F	T	F	F	F	F	F	F	F	F
