from	to	type
Nkx3-2	Runx2	Repression
Nkx6-1	Mafa	Activation
Nono	Col2a1	Activation
Nono	Mia	Unknown
Notch1	Casp3	Activation
Notch1	Ccnd1	Activation
Notch1	Ccne1	Activation
Notch1	Cdkn1a	Unknown
Notch1	Ctnnb1	Repression
Notch1	Dll4	Unknown
Notch1	Dtx1	Unknown
Notch1	Efnb2	Activation
Notch1	Gata2	Activation
Notch1	Hes5	Activation
Notch1	Hey1	Activation
Notch1	Hey2	Activation
Notch1	Nfkb1	Activation
Notch1	Nrarp	Activation
Notch1	Pax7	Activation
Notch1	Rbpj	Activation
Notch1	Runx2	Repression
Notch1	Scgb3a2	Activation
Notch1	Smarcc1	Activation
Notch1	Sox9	Unknown
Notch1	Sp7	Activation
Notch1	Spi1	Activation
Notch1	Tcf3	Repression
Notch2	Gzmb	Unknown
Notch2	Hes1	Activation
Notch2	Notch3	Activation
Notch2	Tcf3	Repression
Notch3	Foxp3	Activation
Notch3	Hes5	Activation
Notch3	Nrarp	Activation
Notch3	Ptcra	Activation
Notch4	Dlk1	Repression
Notch4	Hes1	Activation
Notch4	Hey1	Activation
Npas1	Th	Repression
Npas2	Maoa	Unknown
Nr0b1	Cyp11a1	Repression
Nr0b1	Cyp19a1	Repression
Nr0b1	Esrrg	Repression
Nr0b1	Hnf4a	Repression
Nr0b1	Nr5a1	Repression
Nr0b1	Pou5f1	Repression
Nr0b1	Pparg	Repression
Nr0b1	Rlf	Repression
Nr0b1	Sf1	Repression
Nr0b1	Srebf1	Unknown
Nr0b1	Star	Repression
Nr0b2	Bglap	Activation
Nr0b2	Bhmt	Repression
Nr0b2	Cdkn1a	Repression
Nr0b2	Cyp7a1	Repression
Nr0b2	Cyp8b1	Repression
Nr0b2	Mir127	Repression
Nr0b2	Mir433	Repression
Nr0b2	Mtf1	Repression
Nr0b2	Mttp	Repression
Nr0b2	Neurod1	Repression
Nr0b2	Npas2	Repression
Nr0b2	Nr5a2	Unknown
Nr0b2	Pparg	Repression
Nr0b2	Ppargc1a	Repression
Nr0b2	Serpine1	Repression
Nr0b2	Slc40a1	Repression
Nr0b2	Slc51b	Repression
Nr0b2	Smad3	Repression
Nr0b2	Smad7	Repression
Nr1d1	Arntl	Repression
Nr1d1	Gja1	Unknown
Nr1d1	Nfil3	Unknown
Nr1d1	Nr0b2	Unknown
Nr1d2	Gja1	Activation
Nr1h2	Arg2	Activation
Nr1h2	Csrp1	Repression
Nr1h2	Fasn	Unknown
Nr1h2	Nos2	Repression
Nr1h3	Abca1	Unknown
Nr1h3	Abcg1	Unknown
Nr1h3	Apoe	Unknown
Nr1h3	Arg2	Activation
Nr1h3	Bhlhe40	Activation
Nr1h3	Cyp7b1	Repression
Nr1h3	Cyp7a1	Activation
Nr1h3	F3	Repression
Nr1h3	Lipe	Unknown
Nr1h3	Map3k8	Unknown
Nr1h3	Mlxipl	Activation
Nr1h3	Nos2	Repression
Nr1h3	Nr1h3	Unknown
Nr1h3	Plin1	Unknown
Nr1h3	Pltp	Unknown
Nr1h3	Srebf1	Activation
Nr1h3	Ucp1	Repression
Nr1h4	Abcb11	Activation
Nr1h4	Abcc2	Activation
Nr1h4	Abcc4	Repression
Nr1h4	Fabp6	Activation
Nr1h4	Hhex	Unknown
Nr1h4	Ins2	Activation
Nr1h4	Klf11	Unknown
Nr1h4	Krt13	Activation
Nr1h4	Nr0b2	Activation
Nr1h4	Scarb1	Activation
Nr1h4	Slc10a1	Activation
Nr1i2	Akr1b7	Activation
Nr1i2	Cd36	Unknown
Nr1i2	Cdkn1a	Activation
Nr1i2	Cyp24a1	Activation
Nr1i2	Cyp2b10	Unknown
Nr1i2	Cyp2c29	Activation
Nr1i2	Cyp3a11	Unknown
Nr1i2	Cyp3a41a	Unknown
Nr1i2	E2f1	Repression
Nr1i2	Insig1	Activation
Nr1i2	Msx2	Unknown
Nr1i2	Ppara	Unknown
Nr1i3	Akr1b7	Activation
Nr1i3	Atp6v1e1	Repression
Nr1i3	Cpt1a	Repression
Nr1i3	Cyp2b10	Unknown
Nr1i3	Cyp3a11	Activation
Nr1i3	Cyp7a1	Unknown
Nr1i3	Mcl1	Activation
Nr1i3	Pck1	Repression
Nr1i3	Ppara	Unknown
Nr1i3	Ppig	Unknown
Nr1i3	Sqle	Unknown
Nr1i3	Thrsp	Unknown
Nr2c1	Esr1	Repression
Nr2c1	Gata1	Repression
Nr2c2	Ikbkb	Activation
Nr2c2	Junb	Activation
Nr2c2	Nfkb1	Activation
Nr2e1	Atn1	Unknown
Nr2e3	Rho	Activation
Nr2f1	Calr	Repression
Nr2f1	Fabp7	Unknown
Nr2f1	Pou5f1	Repression
Nr2f1	Rnd2	Repression
Nr2f2	Ar	Unknown
Nr2f2	Atp1a1	Repression
Nr2f2	Bglap	Unknown
Nr2f2	Cyp7a1	Activation
Nr2f2	Dr1	Unknown
Nr2f2	Dspp	Activation
Nr2f2	Flt1	Repression
Nr2f2	Insl3	Unknown
Nr2f2	Mttp	Repression
Nr2f2	Oxt	Unknown
Nr2f2	Pou5f1	Unknown
Nr2f2	Ppara	Unknown
Nr2f2	Rarb	Unknown
Nr2f2	Ren1	Repression
Nr2f2	Shh	Unknown
Nr2f2	Slc2a4	Activation
Nr2f2	Vegfa	Repression
Nr2f6	Il17a	Repression
Nr2f6	Oxt	Unknown
Nr2f6	Ren1	Repression
Nr3c1	Abcc2	Activation
Nr3c1	Brca1	Activation
Nr3c1	Ccnd3	Repression
Nr3c1	Cdk4	Repression
Nr3c1	Cdk6	Repression
Nr3c1	Ch25h	Unknown
Nr3c1	Crh	Unknown
Nr3c1	Fam89b	Unknown
Nr3c1	Hes1	Repression
Nr3c1	Nfkbia	Activation
Nr3c1	Npas4	Unknown
Nr3c1	Nr0b1	Unknown
Nr3c1	Pdhx	Repression
Nr3c1	Ptgs2	Unknown
Nr3c1	Ptx3	Activation
Nr3c1	Runx2	Repression
Nr3c1	Slc10a1	Activation
Nr3c1	Trim63	Unknown
Nr3c1	Vdr	Unknown
Nr3c2	Fkbp5	Unknown
Nr3c2	Mllt3	Repression
Nr3c2	Rasl12	Unknown
Nr3c2	Scnn1a	Activation
Nr3c2	Sgk1	Activation
Nr3c2	Tns1	Unknown
Nr3c2	Tsc22d3	Unknown
Nr4a1	Ar	Unknown
Nr4a1	Cyp21a1	Activation
Nr4a1	Edn1	Repression
Nr4a1	Fasl	Activation
Nr4a1	Hsd3b1	Unknown
Nr4a1	Kcnb1	Repression
Nr4a1	Nkx2-5	Activation
Nr4a1	Prl	Unknown
Nr4a1	Prmt1	Repression
Nr4a1	Serpine1	Unknown
Nr4a2	Apom	Unknown
Nr4a2	Foxp3	Activation
Nr4a2	Gch1	Activation
Nr4a2	Kcnb1	Repression
Nr4a2	Mmp1a	Repression
Nr4a2	Nrp1	Unknown
Nr4a2	Pitx3	Activation
Nr4a2	Ptpru	Unknown
Nr4a2	Slc18a2	Unknown
Nr4a2	Slc6a3	Unknown
Nr4a2	Spp1	Activation
Nr4a2	Tnc	Activation
Nr4a3	Kcnb1	Repression
Nr4a3	Ucp1	Unknown
Nr5a1	Abcg2	Unknown
Nr5a1	Adcy4	Unknown
Nr5a1	Akr1b7	Unknown
Nr5a1	Amh	Unknown
Nr5a1	Cnr1	Activation
Nr5a1	Cyp11a1	Activation
Nr5a1	Cyp11b2	Activation
Nr5a1	Cyp17a1	Activation
Nr5a1	Cyp19a1	Unknown
Nr5a1	Cyp21a1	Activation
Nr5a1	Fgf9	Repression
Nr5a1	Inha	Unknown
Nr5a1	Insl3	Unknown
Nr5a1	Lhb	Unknown
Nr5a1	Mc2r	Activation
Nr5a1	Nos1	Unknown
Nr5a1	Nr0b1	Unknown
Nr5a1	Nr5a1	Unknown
Nr5a1	Pbx1	Activation
Nr5a1	Pou5f1	Activation
Nr5a1	Sox9	Activation
Nr5a1	Star	Activation
Nr5a1	Wnt4	Activation
Nr5a2	Apoa1	Unknown
Nr5a2	Ccnd1	Activation
Nr5a2	Ccne1	Activation
Nr5a2	Cyp19a1	Unknown
Nr5a2	Cyp7a1	Activation
Nr5a2	Cyp8b1	Activation
Nr5a2	Kiss1	Activation
Nr5a2	Kras	Activation
Nr5a2	Nanog	Activation
Nr5a2	Nr0b1	Unknown
Nr5a2	Pou5f1	Activation
Nr5a2	Ptf1a	Unknown
Nr5a2	Ptgds	Unknown
Nr5a2	Scarb1	Activation
Nr5a2	Slc10a2	Unknown
Nr5a2	Slc51a	Activation
Nr5a2	Slc51b	Activation
Nr5a2	Tnf	Activation
Nrf1	Atp1a1	Repression
Nrf1	Atp1b1	Activation
Nrf1	Cd47	Activation
Nrf1	Cox17	Activation
Nrf1	Cox4i1	Activation
Nrf1	Fcgr3	Activation
Nrf1	Fmr1	Unknown
Nrf1	Gria2	Unknown
Nrf1	Grin1	Activation
Nrf1	Grin2b	Activation
Nrf1	Hmox1	Activation
Nrf1	Ide	Activation
Nrf1	Il1rn	Activation
Nrf1	Kif17	Activation
Nrf1	Mt1	Activation
Nrf1	Nos1	Unknown
Nrf1	Nr3c1	Unknown
Nrf1	Pvr	Unknown
Nrf1	Sdha	Unknown
Nrf1	Sirt6	Activation
Nrf1	Sp7	Unknown
Nrf1	Tfam	Activation
Nrip1	Cidea	Repression
Nrip1	Pou5f1	Unknown
Nrip1	Ucp1	Unknown
Nrl	Kcnv2	Activation
Nrl	Mef2c	Activation
Nrl	Nr2e3	Activation
Nrl	Pde6a	Activation
Nrl	Pde6b	Unknown
Nrl	Ppp2r5c	Unknown
Nrl	Prph2	Activation
Nrl	Rbp3	Repression
Nrl	Rho	Unknown
Nrl	Sag	Unknown
Nupr1	Ccna2	Repression
Nupr1	Ep300	Unknown
Nupr1	Gcg	Unknown
Nupr1	Hmox1	Repression
Nupr1	Paxip1	Unknown
Nupr1	Tcf19	Repression
Olig1	Smad3	Unknown
Olig2	Gfap	Repression
Olig2	Pdgfra	Activation
Olig2	Sox10	Unknown
Onecut1	Foxa2	Unknown
Onecut1	Foxf1	Activation
Onecut1	G6pc	Unknown
Onecut1	Mafa	Repression
Onecut1	Neurog3	Activation
Onecut1	Onecut3	Activation
Onecut1	Pdx1	Activation
Onecut1	Slc2a2	Unknown
Otx2	Crx	Unknown
Otx2	Fgf15	Unknown
Otx2	Gnrh1	Unknown
Otx2	Nkx2-2	Repression
Otx2	Tyr	Activation
Otx2	Tyrp1	Activation
Ovol1	Ovol2	Repression
Parp1	Apod	Unknown
Parp1	E2f1	Unknown
Parp1	Fn1	Activation
Parp1	Il10	Unknown
Parp1	Mmp9	Unknown
Parp1	Nfkb1	Repression
Parp1	Nkx2-1	Activation
Parp1	Nos2	Activation
Parp1	Rela	Unknown
Parp1	Sh3bp2	Unknown
Parp1	Vcam1	Unknown
Pax1	Nkx3-2	Unknown
Pax1	Pdgfra	Unknown
Pax2	Ccnd1	Activation
Pax2	Emx2	Unknown
Pax2	En2	Unknown
Pax2	Eya1	Unknown
Pax2	Gbx2	Repression
Pax2	Gcg	Unknown
Pax2	Neurog2	Unknown
Pax2	Pax6	Repression
Pax2	Pou3f3	Unknown
Pax2	Ret	Activation
Pax2	Robo3	Activation
Pax2	Sfrp2	Unknown
Pax2	Trp53	Repression
Pax2	Wt1	Unknown
Pax3	Dct	Activation
Pax3	Dmrt2	Activation
Pax3	Fgfr4	Unknown
Pax3	Hes1	Unknown
Pax3	Itm2a	Activation
Pax3	Lbx2	Activation
Pax3	Lef1	Unknown
Pax3	Mbp	Repression
Pax3	Met	Unknown
Pax3	Mitf	Activation
Pax3	Msx2	Repression
Pax3	Myf5	Unknown
Pax3	Myod1	Unknown
Pax3	Neurog2	Unknown
Pax3	Pou3f2	Activation
Pax3	Spry1	Unknown
Pax3	St8sia2	Unknown
Pax3	Tgfb2	Activation
Pax3	Tyrp1	Activation
Pax3	Wnt1	Unknown
Pax4	Ins2	Unknown
Pax4	Mnx1	Activation
Pax4	Pax6	Repression
Pax4	Pdx1	Activation
Pax5	Aicda	Activation
Pax5	Blk	Unknown
Pax5	Blnk	Unknown
Pax5	Cd19	Unknown
Pax5	Cd72	Activation
Pax5	Cd79a	Unknown
Pax5	Csf1r	Repression
Pax5	Ebf1	Activation
Pax5	En2	Unknown
Pax5	Flt3	Repression
Pax5	Igll1	Unknown
Pax5	Prdx6	Activation
Pax6	Aldh3a1	Unknown
Pax6	Atoh7	Unknown
Pax6	Bcl9	Activation
Pax6	Bcl9l	Activation
Pax6	Cdk6	Repression
Pax6	Cdkn1b	Unknown
Pax6	Cryaa	Unknown
Pax6	Cryab	Unknown
Pax6	Dkk3	Repression
Pax6	Fgf15	Repression
Pax6	G6pc2	Unknown
Pax6	Gcg	Activation
Pax6	Gck	Activation
Pax6	Hoxd4	Activation
Pax6	Mab21l2	Unknown
Pax6	Maf	Activation
Pax6	Mafa	Activation
Pax6	Met	Activation
Pax6	Mmp9	Unknown
Pax6	Neurog1	Activation
Pax6	Neurog2	Unknown
Pax6	Nr2e1	Activation
Pax6	Odf2	Activation
Pax6	Pax2	Repression
Pax6	Pcsk1	Activation
Pax6	Pcsk2	Activation
Pax6	Pdx1	Activation
Pax6	Plagl1	Activation
Pax6	Rlbp1	Unknown
Pax6	Sfrp2	Activation
Pax6	Shh	Activation
Pax6	Shroom3	Unknown
Pax6	Six3	Unknown
Pax6	Sost	Unknown
Pax6	Sox2	Unknown
Pax6	Sp8	Activation
Pax6	Tcf4	Activation
Pax6	Tgfb2	Unknown
Pax6	Tlr4	Activation
Pax6	Trim11	Unknown
Pax6	Trp53	Activation
Pax6	Vsx2	Activation
Pax6	Wnt7b	Activation
Pax7	Ets1	Unknown
Pax7	Id3	Activation
Pax7	Myf5	Unknown
Pax7	Myod1	Repression
Pax7	Nfix	Activation
Pax7	Pax3	Unknown
Pax8	En2	Unknown
Pax8	Ncam1	Unknown
Pax8	Ret	Activation
Pax8	Trp53	Repression
Pax8	Wt1	Activation
Pax9	Bmp4	Repression
Pbrm1	Il10	Repression
Pbx1	Alx1	Activation
Pbx1	Cdh1	Activation
Pbx1	Cdkn2b	Repression
Pbx1	Pf4	Activation
Pbx1	Cyp17a1	Activation
Pbx1	Dcc	Unknown
Pbx1	Fgf10	Activation
Pbx1	Hoxb1	Unknown
Pbx1	Mc2r	Activation
Pbx1	Myog	Unknown
Pbx1	Pax3	Activation
Pbx1	Pax6	Unknown
Pbx1	Pbx1	Activation
Pbx2	Pf4	Activation
Pbx2	Pax6	Unknown
Pbx4	Pgk2	Activation
Pcbp2	Trp53	Unknown
Pcgf2	Hif1a	Unknown
Pcgf2	Il17a	Activation
Pcgf2	Il17f	Activation
Pdx1	Fam3b	Activation
Pdx1	Gcg	Unknown
Pdx1	Ins2	Activation
Pdx1	Neurog3	Activation
Pdx1	Nr5a2	Activation
Pdx1	Pax4	Unknown
Pdx1	Slc2a2	Unknown
Pdx1	St18	Unknown
Pdx1	Tshz1	Unknown
Peg3	Zim1	Activation
Pelp1	Jun	Repression
Pelp1	Nfkb1	Repression
Pelp1	Nr3c1	Repression
Pelp1	Nr4a1	Repression
Pelp1	Srf	Repression
Per1	Arntl	Activation
Per1	Bhlhe40	Unknown
Per1	Clock	Activation
Per1	Crem	Unknown
Per1	Cry2	Repression
Per1	Egr1	Unknown
Per1	Fxyd5	Unknown
Per1	Scnn1a	Unknown
Per1	Slc12a3	Unknown
Per2	Ctnnb1	Unknown
Per2	Maoa	Unknown
Per2	Ucp2	Repression
Pgr	Adam8	Activation
Pgr	Bcl2l1	Unknown
Pgr	Csn2	Unknown
Pgr	Cyp19a1	Unknown
Pgr	Esr1	Activation
Pgr	Fam89b	Unknown
Pgr	Fshb	Unknown
Pgr	H19	Repression
Pgr	Id4	Unknown
Pgr	Ihh	Unknown
Pgr	Klf5	Activation
Pgr	Nfkbia	Activation
Pgr	Ptger2	Unknown
Pgr	Trp63	Unknown
Phf12	Lgals4	Repression
Phf2	Sox9	Unknown
Phox2a	Dbh	Activation
Phox2a	Ncam1	Activation
Phox2b	Dbh	Activation
Phox2b	Fos	Activation
Phox2b	Gata2	Activation
Phox2b	Gata3	Activation
Phox2b	Tlx2	Activation
Pias1	Nkx2-2	Unknown
Pias2	Hoxb1	Activation
Pias2	Nr3c1	Activation
Pias3	Jak2	Repression
Pias3	Mitf	Repression
Pias3	Stat3	Repression
Pias4	Ccl20	Repression
Pitx1	Barx1	Activation
Pitx1	Fshb	Unknown
Pitx1	Lhb	Repression
Pitx1	Tbx1	Activation
Pitx1	Tbx4	Activation
Pitx1	Tert	Repression
Pitx2	Amelx	Unknown
Pitx2	Bmp4	Activation
Pitx2	Depdc1b	Unknown
Pitx2	Dlx2	Unknown
Pitx2	Foxj1	Activation
Pitx2	Fshb	Unknown
Pitx2	Gad1	Activation
Pitx2	Gata4	Activation
Pitx2	Hesx1	Unknown
Pitx2	Isl1	Activation
Pitx2	Lef1	Activation
Pitx2	Mef2c	Activation
Pitx2	Mga	Activation
Pitx2	Myf5	Activation
Pitx2	Myod1	Activation
Pitx2	Nr5a1	Unknown
Pitx2	Plod1	Unknown
Pitx2	Tbx1	Repression
Pitx2	Tbx15	Activation
Pitx2	Tbx2	Repression
Pitx2	Tbx4	Activation
Pitx2	Tbx5	Repression
Pitx2	Tbx6	Repression
Pitx2	Tpt1	Activation
Pitx3	Aldh1a1	Unknown
Pitx3	Bdnf	Activation
Pitx3	En1	Activation
Pitx3	Foxe3	Activation
Pitx3	Slc18a2	Activation
Pitx3	Slc6a3	Activation
Pknox1	Pbx2	Activation
Pknox1	Pgk2	Activation
Pknox1	Ptpn6	Activation
Pknox1	Syp	Activation
Plag1	Egr1	Activation
Plag1	Fas	Unknown
Plag1	Igf2	Activation
Plag1	Nkx3-1	Unknown
Plag1	Tnfrsf10b	Unknown
Plag1	Trp53	Unknown
Plagl2	Igf2	Activation
Plagl2	Mpl	Activation
Plagl2	Sftpc	Activation
Pml	Mdm2	Unknown
Pnn	Cdx2	Activation
Pou1f1	C1qtnf3	Unknown
Pou1f1	Gh	Unknown
Pou1f1	Ghr	Activation
Pou1f1	Neurod4	Unknown
Pou1f1	Prl	Unknown
Pou1f1	Trh	Unknown
Pou1f1	Tshb	Activation
Pou2af1	Aldh1a7	Activation
Pou2af1	Btk	Activation
Pou2af1	Cd79b	Activation
Pou2af1	Cxcr5	Activation
Pou2af1	Id2	Unknown
Pou2af1	Id3	Unknown
Pou2af1	Lgals1	Unknown
Pou2af1	Pou2f1	Activation
Pou2af1	Pou2f2	Activation
Pou2af1	Slc22a1	Unknown
Pou2af1	Spi1	Activation
Pou2af1	Spib	Unknown
Pou2f1	Aldh3a1	Unknown
Pou2f1	Atp11c	Unknown
Pou2f1	Btk	Activation
Pou2f1	Cd79a	Unknown
Pou2f1	Cd79b	Unknown
Pou2f1	Cdx2	Unknown
Pou2f1	Csn2	Unknown
Pou2f1	Fam89b	Unknown
Pou2f1	Gadd45a	Repression
Pou2f1	Gnrh1	Unknown
Pou2f1	Ifng	Unknown
Pou2f1	Il2	Unknown
Pou2f1	Il4	Unknown
Pou2f1	Il5	Unknown
Pou2f1	Irf3	Unknown
Pou2f1	Lpl	Unknown
Pou2f1	Mad2l1	Activation
Pou2f1	Myh4	Unknown
Pou2f1	Nos2	Unknown
Pou2f1	Thrb	Unknown
Pou2f2	Atp11c	Unknown
Pou2f2	Btk	Activation
Pou2f2	Cd36	Unknown
Pou2f2	Cd79a	Unknown
Pou2f2	Cd79b	Unknown
Pou2f2	Crisp3	Activation
Pou2f2	Csf3	Unknown
Pou2f2	Cxcr5	Activation
Pou2f2	Ifng	Unknown
Pou2f2	Il2	Unknown
Pou2f2	Il4	Unknown
Pou2f2	Il5	Activation
Pou2f2	Il5ra	Unknown
Pou2f2	Lpl	Unknown
Pou2f2	Nos2	Unknown
Pou2f2	Pdcd1lg2	Unknown
Pou2f2	Retn	Activation
Pou2f3	Lor	Repression
Pou3f1	Egr2	Unknown
Pou3f1	Lor	Repression
Pou3f1	Mbp	Repression
Pou3f1	Mpz	Repression
Pou3f1	Myf5	Activation
Pou3f1	Otx2	Repression
Pou3f2	Gnrh1	Activation
Pou3f2	Nes	Repression
Pou3f2	Otx2	Repression
Pou3f2	Pax3	Unknown
Pou3f3	Otx2	Repression
Pou3f4	Epha4	Unknown
Pou3f4	Otx2	Repression
Pou4f1	Bax	Repression
Pou4f1	Bcl2	Repression
Pou4f1	Bcl2l1	Repression
Pou4f1	Cdkn1a	Activation
Pou4f1	Pmaip1	Unknown
Pou4f1	Pou4f2	Activation
Pou4f1	Runx3	Activation
Pou4f1	Syt1	Unknown
Pou4f2	Eomes	Activation
Pou4f3	Myo6	Unknown
Pou5f1	Cdkn1a	Unknown
Pou5f1	Cdx2	Repression
Pou5f1	Eed	Unknown
Pou5f1	Fgf4	Unknown
Pou5f1	Fgf8	Unknown
Pou5f1	Gata6	Repression
Pou5f1	Kif2a	Activation
Pou5f1	Klf2	Activation
Pou5f1	Lefty1	Activation
Pou5f1	Mesp1	Activation
Pou5f1	Mir302a	Unknown
Pou5f1	Myod1	Repression
Pou5f1	Nanog	Unknown
Pou5f1	Nr0b1	Unknown
Pou5f1	Pax2	Activation
Pou5f1	Pou5f1	Unknown
Pou5f1	Rif1	Activation
Pou5f1	Sema6a	Unknown
Pou5f1	Sox2	Activation
Pou5f1	Stk40	Unknown
Pou5f1	Tet2	Activation
Pou5f1	Tpt1	Repression
Pou5f1	Utf1	Unknown
Pou5f1	Xist	Repression
Pou5f1	Zfp42	Unknown
Pou5f1	Zfp819	Unknown
Ppara	Abcd4	Activation
Ppara	Acot1	Unknown
Ppara	Akr1c18	Activation
Ppara	Aldh3a2	Activation
Ppara	Angptl4	Activation
Ppara	Bcl2	Activation
Ppara	Cd36	Activation
Ppara	Cdkn2a	Activation
Ppara	Cebpa	Repression
Ppara	Cebpb	Unknown
Ppara	Cebpd	Repression
Ppara	Cidea	Activation
Ppara	Cpt1a	Activation
Ppara	Cyp7a1	Activation
Ppara	Fabp1	Activation
Ppara	Fabp4	Unknown
Ppara	Fbp2	Activation
Ppara	Gsk3b	Activation
Ppara	Gys2	Activation
Ppara	Lgals4	Activation
Ppara	Il6	Unknown
Ppara	Il6ra	Repression
Ppara	Il6st	Repression
Ppara	Lpl	Activation
Ppara	Mmp12	Unknown
Ppara	Mpo	Unknown
Ppara	Nfkbia	Unknown
Ppara	Nr1i2	Unknown
Ppara	Pdk4	Unknown
Ppara	Pex11a	Unknown
Ppara	Ptgs2	Unknown
Ppara	Pxmp4	Activation
Ppara	Retsat	Unknown
Ppara	Serpine1	Activation
Ppara	Serpine2	Activation
Ppara	Slc15a1	Unknown
Ppara	Slc25a20	Activation
Ppara	Slc27a1	Activation
Ppara	Spp1	Repression
Ppara	Stat5a	Unknown
Ppara	Tbx21	Repression
Ppara	Trib3	Activation
Ppara	Ucp2	Activation
Ppara	Ucp3	Unknown
Ppard	Angptl4	Activation
Ppard	Foxo1	Unknown
Ppard	Gys2	Activation
Ppard	Insig1	Activation
Ppard	Lpl	Activation
Ppard	Pdk4	Unknown
Ppard	Pparg	Activation
Ppard	Slc25a20	Activation
Ppard	Sp1	Unknown
Ppard	Tgfb1	Activation
Ppard	Ucp3	Activation
Pparg	Adipoq	Activation
Pparg	Angptl4	Activation
Pparg	Atp2a2	Unknown
Pparg	C1qtnf3	Unknown
Pparg	Cat	Unknown
Pparg	Cav1	Activation
Pparg	Ccnd1	Repression
Pparg	Cidea	Activation
Pparg	Cidec	Unknown
Pparg	Cops5	Repression
Pparg	Csf1	Repression
Pparg	Csf2	Unknown
Pparg	Dbi	Unknown
Pparg	Egr1	Unknown
Pparg	Fabp4	Activation
Pparg	Fgf1	Unknown
Pparg	Gck	Unknown
Pparg	Gys2	Activation
Pparg	Hgf	Unknown
Pparg	Hmox1	Activation
Pparg	Ifng	Repression
Pparg	Il2	Repression
Pparg	Il4	Unknown
Pparg	Insr	Repression
Pparg	Klf5	Unknown
Pparg	Lipe	Unknown
Pparg	Maf	Repression
Pparg	Mstn	Unknown
Pparg	Muc1	Activation
Pparg	Paqr7	Unknown
Pparg	Pcx	Unknown
Pparg	Pdx1	Unknown
Pparg	Plin1	Activation
Pparg	Plin2	Activation
Pparg	Plin4	Activation
Pparg	Plin5	Activation
Pparg	Ptgs2	Unknown
Pparg	Retn	Repression
Pparg	Scarb1	Unknown
Pparg	Scnn1g	Activation
Pparg	Serpine1	Unknown
Pparg	Slc27a1	Activation
Pparg	Slc2a2	Unknown
Pparg	Sod2	Unknown
Pparg	Sorbs1	Activation
Pparg	Tmem159	Unknown
Pparg	Trp53	Activation
Pparg	Ucp1	Activation
Pparg	Ucp2	Unknown
Pparg	Ucp3	Unknown
Ppargc1a	Apoa4	Activation
Ppargc1a	Cav3	Activation
Ppargc1a	Cidea	Activation
Ppargc1a	Cpt1b	Activation
Ppargc1a	Cyp11b2	Unknown
Ppargc1a	G6pc	Activation
Ppargc1a	Hamp	Unknown
Ppargc1a	Hnf4a	Unknown
Ppargc1a	Lhb	Unknown
Ppargc1a	Mbp	Activation
Ppargc1a	Nr1i2	Unknown
Ppargc1a	Nrf1	Activation
Ppargc1a	Pdhx	Repression
Ppargc1a	Pitx3	Repression
Ppargc1a	Ppara	Activation
Ppargc1a	Srebf2	Activation
Ppargc1a	Tfam	Activation
Ppargc1a	Tfb1m	Unknown
Ppargc1a	Tfb2m	Unknown
Ppargc1a	Ucp1	Activation
Ppargc1b	Esrra	Activation
Ppargc1b	Foxa2	Activation
Ppargc1b	Mfn2	Activation
Prdm1	Bcl6	Repression
Prdm1	Bmp5	Repression
Prdm1	Cxcr5	Repression
Prdm1	Id3	Repression
Prdm1	Ifnb1	Repression
Prdm1	Map3k5	Repression
Prdm1	Nlrp12	Repression
Prdm1	Pax5	Repression
Prdm1	Pdcd1	Repression
Prdm1	Tnfrsf17	Activation
Prdm1	Xbp1	Unknown
Prdm13	Ascl1	Repression
Prdm13	Tlx1	Repression
Prdm13	Tlx3	Repression
Prdm16	Pparg	Activation
Prdm16	Rbl1	Repression
Prdm5	Col1a1	Activation
Prdm8	Cdh11	Repression
Prl	Csn2	Unknown
Prop1	Fshb	Activation
Prop1	Notch2	Activation
Prox1	Calcrl	Unknown
Prox1	Ccne1	Activation
Prox1	Crygd	Repression
Prox1	Cyp7a1	Repression
Prox1	Esrra	Repression
Prox1	Flt4	Unknown
Prox1	Gfi1	Unknown
Prox1	Ifng	Repression
Prox1	Nkx2-5	Repression
Prox1	Notch1	Unknown
Prox1	Olig2	Activation
Prox1	Pdpn	Unknown
Prox1	Rgs4	Repression
Prox1	Twist1	Repression
Prrx1	Sox9	Unknown
Prrx1	Tgfb3	Activation
Prrx1	Tnc	Repression
Prrx2	Serpine2	Unknown
Prrx2	Tnc	Repression
Ptf1a	Atoh7	Repression
Ptf1a	Neurog2	Unknown
Ptf1a	Nr5a2	Unknown
Ptf1a	Prdm13	Unknown
Pth	Ccnd1	Activation
Pthlh	Ccnd1	Activation
Pthlh	Cdk1	Activation
Pttg1	Pttg1ip	Activation
Pura	E2f1	Repression
Pura	Mbp	Unknown
Pwp1	Stat3	Unknown
Pygo2	Pax6	Unknown
Raf1	Mapk1	Activation
Rala	Fos	Unknown
Rara	Cebpe	Repression
Rara	Klf5	Unknown
Rara	Lamb1	Unknown
Rara	Abcc2	Activation
Rara	Nepn	Unknown
Rara	Pcp2	Unknown
Rara	Pitx2	Unknown
Rara	Pou5f1	Unknown
Rara	Stat1	Repression
Rarb	Jun	Unknown
Rarb	Pitx2	Unknown
Rarg	Cnr1	Unknown
Rarg	Cyp26a1	Unknown
Rarg	Il17a	Activation
Rarg	Pitx2	Unknown
Rax	Otx2	Activation
Rb1	Atf2	Unknown
Rb1	Bglap2	Activation
Rb1	Bin1	Unknown
