from	to	type
NFE2	GCLC	Unknown
NFE2	GSS	Unknown
NFE2	HBE1	Unknown
NFE2	TBXA2R	Unknown
NFE2L1	CDK11B	Unknown
NFE2L1	NQO1	Activation
NFE2L2	BRCA1	Activation
NFE2L2	CAT	Activation
NFE2L2	CFTR	Repression
NFE2L2	CXCL8	Activation
NFE2L2	GCLC	Unknown
NFE2L2	GSS	Unknown
NFE2L2	GSTA1	Activation
NFE2L2	HBB	Unknown
NFE2L2	HMOX1	Activation
NFE2L2	KRT16	Activation
NFE2L2	MTHFR	Activation
NFE2L2	NQO1	Activation
NFE2L2	SDHB	Unknown
NFE2L2	SOD1	Activation
NFE2L2	SOD2	Activation
NFE2L2	UGT2B7	Activation
NFIA	CDKN1A	Repression
NFIA	PCK2	Unknown
NFIB	CDKN1A	Activation
NFIB	MBP	Activation
NFIB	WFDC2	Unknown
NFIC	FHL5	Activation
NFIC	ALAS1	Unknown
NFIC	C4BPB	Unknown
NFIC	CCL2	Activation
NFIC	COL18A1	Unknown
NFIC	COL1A1	Unknown
NFIC	CSH1	Unknown
NFIC	CYP17A1	Unknown
NFIC	CYP1A1	Unknown
NFIC	FABP7	Unknown
NFIC	GFAP	Unknown
NFIC	GTF3C1	Unknown
NFIC	GTF3C2	Unknown
NFIC	GUCY1B1	Unknown
NFIC	HGF	Unknown
NFIC	HMGB1	Unknown
NFIC	HSD11B2	Unknown
NFIC	IRS2	Activation
NFIC	ITGA5	Repression
NFIC	JUN	Unknown
NFIC	MATN1	Unknown
NFIC	POLD2	Unknown
NFIC	POLE2	Unknown
NFIC	SLC34A2	Unknown
NFIC	SMUG1	Unknown
NFIC	TFPI2	Unknown
NFIC	VWF	Unknown
NFIL3	APP	Unknown
NFIL3	AREG	Unknown
NFIL3	EREG	Unknown
NFIL3	HPGD	Unknown
NFIL3	IFNG	Unknown
NFIL3	IL1B	Repression
NFIL3	PGR	Unknown
NFIL3	PTGS2	Unknown
NFIL3	TNFSF10	Repression
NFIL3	VWF	Unknown
NFIX	CDKN1A	Repression
NFIX	CHI3L1	Activation
NFKB1	A2M	Unknown
NFKB1	ABCA1	Repression
NFKB1	ABCB1	Unknown
NFKB1	ABCG2	Activation
NFKB1	ADORA1	Unknown
NFKB1	ADORA2A	Unknown
NFKB1	ADORA3	Unknown
NFKB1	AGER	Activation
NFKB1	AGT	Unknown
NFKB1	AKT1	Unknown
NFKB1	AKT2	Repression
NFKB1	ALOX5	Repression
NFKB1	ALOX5AP	Unknown
NFKB1	AMH	Activation
NFKB1	AR	Unknown
NFKB1	ATF3	Unknown
NFKB1	B2M	Unknown
NFKB1	BACE1	Repression
NFKB1	BAX	Unknown
NFKB1	BCL2	Activation
NFKB1	BCL2A1	Activation
NFKB1	BCL2L1	Activation
NFKB1	BCL2L11	Repression
NFKB1	BCL3	Activation
NFKB1	BDKRB1	Unknown
NFKB1	BGN	Activation
NFKB1	BHMT	Repression
NFKB1	BIRC2	Activation
NFKB1	BIRC3	Activation
NFKB1	BIRC5	Activation
NFKB1	BMP2	Activation
NFKB1	BRCA2	Unknown
NFKB1	BST1	Unknown
NFKB1	BTG2	Unknown
NFKB1	CARD8	Unknown
NFKB1	CARM1	Unknown
NFKB1	CASP3	Unknown
NFKB1	CASP9	Unknown
NFKB1	CCK	Unknown
NFKB1	CCL11	Unknown
NFKB1	CCL13	Unknown
NFKB1	CCL19	Unknown
NFKB1	CCL2	Activation
NFKB1	CCL20	Unknown
NFKB1	CCL22	Activation
NFKB1	CCL3	Activation
NFKB1	CCL4	Activation
NFKB1	CCL5	Activation
NFKB1	CCNB1	Unknown
NFKB1	CCND1	Activation
NFKB1	CCND2	Unknown
NFKB1	CCR2	Activation
NFKB1	CCR3	Activation
NFKB1	CCR5	Unknown
NFKB1	CCR7	Unknown
NFKB1	CD28	Unknown
NFKB1	CD38	Unknown
NFKB1	CD3G	Activation
NFKB1	CD40	Activation
NFKB1	CD40LG	Unknown
NFKB1	CD58	Activation
NFKB1	CD69	Unknown
NFKB1	CD74	Unknown
NFKB1	CD80	Unknown
NFKB1	CD83	Unknown
NFKB1	CD86	Unknown
NFKB1	CDH1	Activation
NFKB1	CDK4	Activation
NFKB1	CDKN1A	Repression
NFKB1	CEACAM1	Activation
NFKB1	CFI	Activation
NFKB1	CFLAR	Activation
NFKB1	CFTR	Unknown
NFKB1	COL1A1	Unknown
NFKB1	COL1A2	Repression
NFKB1	COL2A1	Repression
NFKB1	COL7A1	Unknown
NFKB1	CR2	Unknown
NFKB1	CREB3	Unknown
NFKB1	CRHR1	Activation
NFKB1	CRMP1	Unknown
NFKB1	CRP	Unknown
NFKB1	CSF1	Unknown
NFKB1	CSF2	Activation
NFKB1	CSNK2A1	Unknown
NFKB1	CTCF	Repression
NFKB1	CTSB	Unknown
NFKB1	CXCL1	Activation
NFKB1	CXCL10	Activation
NFKB1	CXCL12	Activation
NFKB1	CXCL2	Activation
NFKB1	CXCL5	Unknown
NFKB1	CXCL8	Activation
NFKB1	CXCR2	Unknown
NFKB1	CXCR4	Unknown
NFKB1	CYP19A1	Unknown
NFKB1	CYP1A1	Unknown
NFKB1	CYP27B1	Unknown
NFKB1	CYP2E1	Unknown
NFKB1	CYP3A7	Unknown
NFKB1	DEFB4A	Unknown
NFKB1	DRD2	Unknown
NFKB1	E2F1	Unknown
NFKB1	EBI3	Unknown
NFKB1	EDN1	Activation
NFKB1	EGFR	Unknown
NFKB1	EGR1	Repression
NFKB1	ELF3	Unknown
NFKB1	EPCAM	Repression
NFKB1	ERAP1	Unknown
NFKB1	ERAP2	Unknown
NFKB1	F3	Activation
NFKB1	F8	Unknown
NFKB1	FAF1	Activation
NFKB1	FAS	Unknown
NFKB1	FASLG	Unknown
NFKB1	FBP1	Unknown
NFKB1	FGF7	Unknown
NFKB1	FGF8	Activation
NFKB1	VEGFD	Activation
NFKB1	FLT4	Activation
NFKB1	FN1	Unknown
NFKB1	FOXO3	Unknown
NFKB1	FOXP3	Activation
NFKB1	GADD45G	Activation
NFKB1	GATA3	Activation
NFKB1	GCLC	Unknown
NFKB1	GDNF	Unknown
NFKB1	GFAP	Unknown
NFKB1	GKN2	Repression
NFKB1	GRIN1	Unknown
NFKB1	GSK3A	Unknown
NFKB1	GSK3B	Unknown
NFKB1	GSTP1	Unknown
NFKB1	HAX1	Unknown
NFKB1	HBEGF	Activation
NFKB1	HDAC1	Unknown
NFKB1	HDAC7	Unknown
NFKB1	HES1	Unknown
NFKB1	HIF1A	Activation
NFKB1	HLA-F	Unknown
NFKB1	HMOX1	Unknown
NFKB1	HOXA9	Repression
NFKB1	HPSE	Activation
NFKB1	HSD11B2	Unknown
NFKB1	HYAL1	Activation
NFKB1	ICAM1	Activation
NFKB1	IER3	Unknown
NFKB1	IFNA1	Activation
NFKB1	IFNB1	Activation
NFKB1	IFNG	Activation
NFKB1	IGF2BP2	Unknown
NFKB1	IL10	Activation
NFKB1	IL12A	Activation
NFKB1	IL12B	Activation
NFKB1	IL17A	Unknown
NFKB1	IL17C	Activation
NFKB1	IL18	Activation
NFKB1	IL1A	Activation
NFKB1	IL1B	Activation
NFKB1	IL1RN	Unknown
NFKB1	IL2	Activation
NFKB1	IL21	Unknown
NFKB1	IL23A	Activation
NFKB1	IL2RA	Activation
NFKB1	IL4	Activation
NFKB1	IL6	Activation
NFKB1	IRF1	Unknown
NFKB1	IRF4	Unknown
NFKB1	IRF7	Unknown
NFKB1	ITGAX	Unknown
NFKB1	JUNB	Unknown
NFKB1	KDM2A	Unknown
NFKB1	KLK3	Unknown
NFKB1	LCN2	Unknown
NFKB1	LIPE	Activation
NFKB1	LPL	Activation
NFKB1	LTC4S	Repression
NFKB1	MADCAM1	Unknown
NFKB1	MAT2A	Unknown
NFKB1	MCL1	Unknown
NFKB1	MGMT	Unknown
NFKB1	MICA	Unknown
NFKB1	MIF	Unknown
NFKB1	MMP1	Unknown
NFKB1	MMP13	Unknown
NFKB1	MMP14	Activation
NFKB1	MMP2	Activation
NFKB1	MMP3	Unknown
NFKB1	MMP9	Activation
NFKB1	MUC17	Unknown
NFKB1	MUC2	Activation
NFKB1	MUC5AC	Unknown
NFKB1	MUC5B	Unknown
NFKB1	MUC6	Unknown
NFKB1	MYC	Unknown
NFKB1	NAMPT	Activation
NFKB1	NCAM1	Activation
NFKB1	NCOR1	Unknown
NFKB1	NCOR2	Unknown
NFKB1	NFKB1	Unknown
NFKB1	NFKBIA	Activation
NFKB1	NFKBIZ	Unknown
NFKB1	NLRP2	Activation
NFKB1	NOD2	Unknown
NFKB1	NOLC1	Activation
NFKB1	NOS1	Unknown
NFKB1	NOS2	Activation
NFKB1	NOS3	Activation
NFKB1	NOX4	Activation
NFKB1	NOX5	Activation
NFKB1	NPPB	Unknown
NFKB1	NRF1	Unknown
NFKB1	OLFM4	Unknown
NFKB1	OLR1	Unknown
NFKB1	OPRM1	Unknown
NFKB1	OPTN	Activation
NFKB1	PCYT2	Unknown
NFKB1	PDE7A	Unknown
NFKB1	PDK4	Repression
NFKB1	PGLYRP2	Unknown
NFKB1	PIGR	Unknown
NFKB1	PLA2G2A	Unknown
NFKB1	PLAU	Activation
NFKB1	PLAUR	Unknown
NFKB1	PLIN1	Activation
NFKB1	POU2F2	Unknown
NFKB1	PPIG	Unknown
NFKB1	PROX1	Activation
NFKB1	PSMB10	Unknown
NFKB1	PSMB9	Unknown
NFKB1	PTAFR	Unknown
NFKB1	PTEN	Repression
NFKB1	PTGDS	Activation
NFKB1	PTGER4	Unknown
NFKB1	PTGES	Activation
NFKB1	PTGFR	Unknown
NFKB1	PTGS2	Activation
NFKB1	PTHLH	Unknown
NFKB1	PTPN13	Activation
NFKB1	PTPN6	Unknown
NFKB1	REPS2	Repression
NFKB1	RGS4	Activation
NFKB1	RIPK2	Unknown
NFKB1	RRM2B	Unknown
NFKB1	S100A6	Activation
NFKB1	SAA1	Unknown
NFKB1	SDC1	Activation
NFKB1	SELE	Activation
NFKB1	SERPINA3	Unknown
NFKB1	SERPINB1	Activation
NFKB1	SERPINE1	Activation
NFKB1	SFTPA1	Unknown
NFKB1	SLC25A27	Activation
NFKB1	SLC9A2	Unknown
NFKB1	SNAI1	Unknown
NFKB1	SOCS3	Activation
NFKB1	SOD2	Unknown
NFKB1	SQSTM1	Unknown
NFKB1	STAT4	Unknown
NFKB1	STK39	Activation
NFKB1	TAP1	Unknown
NFKB1	TAP2	Unknown
NFKB1	TAPBP	Unknown
NFKB1	TBP	Unknown
NFKB1	TBX21	Activation
NFKB1	TERT	Unknown
NFKB1	TF	Unknown
NFKB1	TFF1	Activation
NFKB1	TFF3	Unknown
NFKB1	TFPI2	Unknown
NFKB1	TGFB1	Unknown
NFKB1	THBD	Activation
NFKB1	TIMP1	Unknown
NFKB1	TLR2	Unknown
NFKB1	TLR3	Repression
NFKB1	TLR7	Activation
NFKB1	TLR9	Unknown
NFKB1	TNC	Unknown
NFKB1	TNF	Activation
NFKB1	TNFAIP3	Activation
NFKB1	TNFRSF10A	Unknown
NFKB1	TNFRSF10B	Unknown
NFKB1	TNFRSF13C	Activation
NFKB1	TNFRSF9	Unknown
NFKB1	TNFSF10	Unknown
NFKB1	TNFSF13B	Unknown
NFKB1	TNFSF14	Unknown
NFKB1	TNIP3	Unknown
NFKB1	TP53	Unknown
NFKB1	TRAF1	Activation
NFKB1	TRAF2	Activation
NFKB1	TRIM21	Unknown
NFKB1	TRPC1	Unknown
NFKB1	TSLP	Unknown
NFKB1	UPP1	Activation
NFKB1	VCAM1	Activation
NFKB1	VEGFA	Activation
NFKB1	VWF	Unknown
NFKB1	WT1	Unknown
NFKB1	XIAP	Activation
NFKB1	YY1	Unknown
NFKB2	CCL21	Activation
NFKB2	CCND2	Activation
NFKB2	CDK6	Activation
NFKB2	HIF1A	Repression
NFKB2	SELP	Unknown
NFKB2	SND1	Activation
NFKBIA	CCL5	Repression
NFKBIA	CD40	Repression
NFKBIA	CD58	Repression
NFKBIA	CXCL8	Unknown
NFKBIA	EBI3	Repression
NFKBIA	FAS	Repression
NFKBIA	ICAM1	Repression
NFKBIA	IFNB1	Repression
NFKBIA	IL1B	Repression
NFKBIA	MMP1	Unknown
NFKBIA	MMP3	Unknown
NFKBIA	MMP9	Unknown
NFKBIA	NFKB1	Unknown
NFKBIA	NOS2	Repression
NFKBIA	PON2	Activation
NFKBIA	RELA	Unknown
NFKBIA	S100A6	Repression
NFKBIA	TNFSF10	Repression
NFKBIA	TRAF1	Repression
NFKBIB	IFNB1	Repression
NFKBIZ	DEFB4A	Unknown
NFRKB	JUN	Activation
NFYA	ABCB1	Unknown
NFYA	CBS	Activation
NFYA	CCND2	Activation
NFYA	CDKN1B	Activation
NFYA	CYP2A6	Activation
NFYA	DDIT3	Unknown
NFYA	FAS	Unknown
NFYA	FXR2	Activation
NFYA	GADD45A	Unknown
NFYA	GFI1B	Unknown
NFYA	HBB	Unknown
NFYA	HOXB4	Activation
NFYA	HOXB7	Unknown
NFYA	HSPA5	Unknown
NFYA	LPIN1	Unknown
NFYA	OGG1	Unknown
NFYA	SOX18	Activation
NFYA	SOX3	Unknown
NFYA	SP3	Activation
NFYA	STK11	Unknown
NFYB	ABCB1	Unknown
NFYB	CCND2	Activation
NFYB	CDKN1B	Activation
NFYB	FAS	Unknown
NFYB	FOS	Unknown
NFYB	FXR2	Activation
NFYB	GFI1B	Unknown
NFYB	HBB	Unknown
NFYB	HOXB7	Unknown
NFYB	LPIN1	Unknown
NFYB	SOX18	Activation
NFYB	SOX3	Unknown
NFYB	STK11	Unknown
NFYB	TPH1	Activation
NFYC	ABCB1	Unknown
NFYC	CCND2	Activation
NFYC	CDKN1B	Activation
NFYC	FAS	Unknown
NFYC	FDPS	Unknown
NFYC	FOS	Unknown
NFYC	FXR2	Activation
NFYC	GFI1B	Unknown
NFYC	HBB	Unknown
NFYC	HOXB7	Unknown
NFYC	LPIN1	Unknown
NFYC	SOX18	Activation
NFYC	SOX3	Unknown
NHLH2	ASCL1	Repression
NHLH2	HES1	Repression
NHLH2	MAOA	Activation
NKX2-1	LMO3	Unknown
NKX2-1	RET	Repression
NKX2-1	SFTPA1	Unknown
NKX2-1	SFTPB	Unknown
NKX2-1	SP1	Unknown
NKX2-1	STK11	Repression
NKX2-2	NPPA	Activation
NKX2-3	EGR1	Unknown
NKX2-5	CTNNB1	Unknown
NKX2-5	DACT1	Repression
NKX2-5	DACT2	Repression
NKX2-5	DACT3	Repression
NKX2-5	GATA4	Activation
NKX2-5	LYL1	Unknown
NKX2-5	MEF2C	Repression
NKX2-5	NPPB	Unknown
NKX2-5	TBX5	Unknown
NKX3-1	ACTG2	Activation
NKX3-1	AR	Repression
NKX3-1	CCND1	Repression
NKX3-1	ESR1	Unknown
NKX3-1	FOS	Repression
NKX3-1	IGF1R	Repression
NKX3-1	KLK3	Unknown
NKX3-1	SIX6	Unknown
NKX3-1	TMPRSS2	Unknown
NKX3-1	VEGFA	Unknown
NONO	MIA	Unknown
NOTCH3	APOD	Repression
NOTCH3	ASPH	Unknown
NOTCH3	HES1	Activation
NPAS2	CRY1	Activation
NPAS2	CRY2	Activation
NPAS2	PER1	Activation
NPAS2	PER2	Activation
NPAS3	VGF	Unknown
NPM1	ATF5	Repression
NPM1	BRD4	Unknown
NPM1	CCND1	Unknown
NPM1	CDKN1A	Activation
NPM1	DNMT1	Unknown
NPM1	ELF4	Unknown
NPM1	MDM2	Repression
NPM1	PTPN6	Activation
NPM1	RPL3	Unknown
NPM1	TAF1A	Activation
NPM1	USP7	Unknown
NR0B1	AMH	Repression
NR0B1	CAMP	Repression
NR0B1	CYP17A1	Repression
NR0B1	CYP19A1	Repression
NR0B1	ESRRG	Repression
NR0B1	NOS1	Activation
NR0B1	NR1H4	Repression
NR0B1	NR5A1	Repression
NR0B1	PBX1	Activation
NR0B1	STAR	Repression
NR0B2	APOC3	Unknown
NR0B2	CYP27A1	Unknown
NR0B2	CYP7A1	Repression
NR0B2	CYP8B1	Unknown
NR0B2	E2F1	Repression
NR0B2	G6PC	Unknown
NR0B2	PCK2	Unknown
NR0B2	PTGS2	Activation
NR1D1	ARNTL	Repression
NR1H2	ABCA1	Activation
NR1H2	ABCG1	Activation
NR1H2	ABCG4	Activation
NR1H3	ABCA1	Unknown
NR1H3	ABCG1	Activation
NR1H3	ABCG4	Activation
NR1H3	BHLHE40	Activation
NR1H3	CETP	Unknown
NR1H4	ABCB11	Activation
NR1H4	ABCB4	Activation
NR1H4	ABCC4	Repression
NR1H4	CYP7A1	Repression
NR1H4	DCN	Activation
NR1H4	EDN1	Repression
NR1H4	FABP6	Activation
NR1H4	HSD3B2	Unknown
NR1H4	INS	Activation
NR1H4	KLF11	Unknown
NR1H4	KRT13	Activation
NR1H4	NFKB1	Activation
NR1H4	NR1I2	Activation
NR1H4	PLTP	Unknown
NR1H4	RELA	Activation
NR1H4	SCARB1	Activation
NR1H4	SLCO1B3	Unknown
NR1H4	STK11	Activation
NR1H4	UGT2B4	Repression
NR1H4	VEGFA	Activation
NR1I2	ABCB1	Activation
NR1I2	BCL2	Activation
NR1I2	BCL2L1	Activation
NR1I2	CCL2	Repression
NR1I2	CORO1C	Activation
NR1I2	CYP2B6	Unknown
NR1I2	CYP2C8	Unknown
NR1I2	CYP2C9	Unknown
NR1I2	CYP3A4	Unknown
NR1I2	CYP4F12	Unknown
NR1I2	FGF19	Activation
NR1I2	FOSL1	Activation
NR1I2	HP	Unknown
NR1I2	IL10	Activation
NR1I2	KLF6	Activation
NR1I2	NFKB1	Repression
NR1I2	NOD1	Repression
NR1I2	NOD2	Repression
NR1I2	PTAFR	Activation
NR1I2	RAB3A	Activation
NR1I2	RELA	Repression
NR1I2	RXRA	Unknown
NR1I2	THBS1	Activation
NR1I2	THRSP	Activation
NR1I2	TNFRSF12A	Activation
NR1I2	UGT1A1	Activation
NR1I3	CYP2B6	Unknown
NR1I3	CYP2C9	Unknown
NR1I3	UGT1A1	Unknown
NR2C2	LHCGR	Activation
NR2C2	OXT	Unknown
NR2E3	ESR1	Unknown
NR2E3	RHO	Activation
NR2F1	APOA2	Unknown
NR2F1	APOB	Unknown
NR2F1	APOC3	Unknown
NR2F1	CYP17A1	Repression
NR2F1	CYP19A1	Unknown
NR2F1	DR1	Repression
NR2F1	LHCGR	Repression
NR2F1	MTTP	Repression
NR2F1	SERPINC1	Repression
NR2F2	E2F1	Unknown
NR2F2	HEY1	Unknown
NR2F2	HEY2	Unknown
NR2F2	NTS	Unknown
NR2F2	POU5F1	Repression
NR2F2	PPARA	Unknown
NR2F2	TFAP2A	Activation
NR2F6	APOA2	Unknown
NR2F6	APOB	Unknown
NR2F6	APOC3	Unknown
NR2F6	CYP19A1	Unknown
NR2F6	LHCGR	Repression
NR3C1	ATF2	Repression
NR3C1	ATP1B1	Unknown
NR3C1	BAD	Activation
NR3C1	BAX	Activation
NR3C1	BGLAP	Repression
NR3C1	BRCA1	Activation
NR3C1	CALD1	Activation
NR3C1	CCND1	Unknown
NR3C1	CCND3	Repression
NR3C1	CDK4	Repression
NR3C1	CDK6	Repression
NR3C1	CDKN1A	Activation
NR3C1	CSF1R	Unknown
NR3C1	CYP19A1	Activation
NR3C1	ELK1	Repression
NR3C1	ETS1	Repression
NR3C1	HRH1	Unknown
NR3C1	HSD11B2	Unknown
NR3C1	MAOA	Unknown
NR3C1	MUC4	Unknown
NR3C1	NFKB1	Repression
NR3C1	NR1I2	Unknown
NR3C1	NR3C1	Unknown
NR3C1	PNRC1	Unknown
NR3C1	PPIG	Unknown
NR3C1	RLN1	Unknown
NR3C1	RLN2	Unknown
NR3C1	RPS6KA3	Activation
NR3C1	S100P	Unknown
NR3C1	SCNN1A	Unknown
NR3C1	SLC10A2	Unknown
NR3C1	SPP1	Unknown
NR3C1	SRF	Repression
NR3C1	STAT1	Repression
NR3C1	TAT	Unknown
NR3C1	TP53	Repression
NR3C1	UGT1A1	Unknown
NR3C2	ATP1B1	Activation
NR3C2	CABIN1	Repression
NR3C2	CCR5	Activation
NR3C2	CCR6	Activation
NR3C2	CD40	Activation
NR3C2	EGFR	Activation
NR3C2	LCN2	Unknown
NR4A1	BABAM2	Repression
NR4A1	CCNA2	Repression
NR4A1	CDKN1B	Activation
NR4A1	CYP11A1	Unknown
NR4A1	CYP17A1	Activation
NR4A1	E2F1	Activation
NR4A1	FASLG	Unknown
NR4A1	HSD3B2	Unknown
NR4A1	MDM2	Repression
NR4A1	MMP2	Activation
NR4A1	RNF7	Repression
NR4A1	SERPINE1	Unknown
NR4A1	STAR	Activation
NR4A1	TIMP2	Activation
NR4A1	TNF	Repression
NR4A2	APOM	Unknown
NR4A2	CRH	Unknown
NR4A2	CXCL8	Unknown
NR4A2	MMP1	Repression
NR4A2	SLC6A3	Unknown
NR4A3	PPARG	Repression
NR5A1	AMH	Unknown
NR5A1	CITED2	Activation
NR5A1	CYP11A1	Unknown
NR5A1	CYP11B1	Activation
NR5A1	CYP11B2	Repression
NR5A1	CYP17A1	Activation
NR5A1	CYP19A1	Repression
NR5A1	CYP2B6	Unknown
NR5A1	FSHR	Unknown
NR5A1	HSD3B1	Unknown
NR5A1	HSD3B2	Activation
NR5A1	INSL3	Unknown
NR5A1	LHB	Activation
NR5A1	MC2R	Unknown
NR5A1	NR0B1	Unknown
NR5A1	PBX1	Activation
NR5A1	PNRC1	Unknown
NR5A1	POU5F1	Unknown
NR5A1	SRY	Activation
NR5A1	STAR	Activation
NR5A1	STARD7	Activation
NR5A2	ABCB11	Unknown
NR5A2	ABCG5	Activation
NR5A2	ABCG8	Activation
NR5A2	CCNE1	Unknown
NR5A2	CETP	Activation
NR5A2	CYP11A1	Unknown
NR5A2	CYP11B1	Activation
NR5A2	CYP19A1	Unknown
NR5A2	HSD3B2	Unknown
NR5A2	NR5A2	Activation
NR5A2	SLC10A2	Unknown
NR5A2	STAR	Activation
NRF1	CAPNS1	Activation
NRF1	COX6A1	Unknown
NRF1	CXCR4	Activation
NRF1	FMR1	Unknown
NRF1	FXR2	Activation
NRF1	GALNT3	Unknown
NRF1	IDE	Activation
NRF1	NQO1	Unknown
NRF1	PRDX3	Activation
NRF1	PRDX5	Activation
NRF1	SDHB	Unknown
NRF1	SLC46A1	Activation
NRF1	SNRPN	Unknown
NRF1	SPAST	Activation
NRF1	TOMM34	Unknown
NRIP1	SLC7A1	Activation
NRL	NR2E3	Activation
NRL	PDE6B	Unknown
NRL	RBP3	Repression
NRL	RHO	Unknown
NUPR1	BCL2L1	Activation
NUPR1	CDKN1A	Unknown
NUPR1	EP300	Unknown
NUPR1	MSL1	Repression
NUPR1	TP53	Unknown
OLIG2	LGR5	Unknown
ONECUT1	MITF	Unknown
ONECUT1	PROC	Activation
ONECUT2	MITF	Activation
ONECUT2	SYTL4	Repression
OTX1	BEST1	Activation
OTX2	AURKA	Activation
OTX2	BEST1	Unknown
OTX2	CCNG2	Activation
OTX2	CDC25C	Activation
OTX2	DCT	Unknown
OTX2	HESX1	Unknown
OTX2	IGF1	Activation
OTX2	IL6	Activation
OTX2	PAX6	Activation
OTX2	POU1F1	Unknown
OTX2	RBP3	Unknown
OTX2	TYR	Activation
PA2G4	AGR2	Activation
PA2G4	AR	Unknown
PA2G4	E2F1	Unknown
PA2G4	KLK3	Repression
PARP1	BCL2	Repression
PARP1	BRCA2	Repression
PARP1	CDH1	Unknown
PARP1	CDKN1A	Unknown
PARP1	CXCL1	Unknown
PARP1	DNAAF4	Unknown
PARP1	E2F1	Activation
PARP1	FBN1	Unknown
PARP1	FN1	Unknown
PARP1	FOXO1	Repression
PARP1	HFE	Unknown
PARP1	HTR1A	Repression
PARP1	IFNAR1	Unknown
PARP1	IFNG	Unknown
PARP1	IL10	Unknown
PARP1	JUN	Unknown
PARP1	NFKB1	Unknown
PARP1	RELA	Unknown
PARP1	SERPINE1	Activation
PARP1	SERPINF1	Repression
PARP1	SH3BP2	Unknown
PARP1	SMARCB1	Unknown
PARP1	SNAI1	Repression
PARP1	THBD	Repression
PARP1	VIM	Activation
PAWR	BCL2	Repression
PAX1	PDGFRA	Unknown
PAX2	ADAM10	Unknown
PAX2	ERBB2	Unknown
PAX2	L1CAM	Unknown
PAX2	NCAM1	Unknown
PAX2	TP53	Unknown
PAX2	WT1	Unknown
PAX3	BCL2L1	Unknown
PAX3	CXCR4	Activation
PAX3	DPYSL2	Unknown
PAX3	MET	Unknown
PAX3	MITF	Unknown
PAX3	SHH	Unknown
PAX4	GCG	Repression
PAX4	INS	Unknown
PAX4	ISL1	Unknown
PAX5	BAX	Activation
PAX5	BCL2	Repression
PAX5	BLK	Repression
PAX5	CCND1	Repression
PAX5	CD19	Unknown
PAX5	CD79A	Activation
PAX5	CDKN1A	Activation
PAX5	FCER2	Unknown
PAX5	FHL2	Activation
PAX5	LEF1	Activation
PAX5	MET	Unknown
PAX5	MMP1	Repression
PAX5	MYCN	Activation
PAX5	PRDM1	Repression
PAX5	PRKCE	Unknown
PAX5	RAG2	Unknown
PAX5	RB1	Unknown
PAX5	TERT	Activation
PAX5	TIMP1	Activation
PAX5	TP53	Repression
PAX5	XBP1	Repression
PAX6	FABP7	Activation
PAX6	GCG	Unknown
PAX6	ITGA5	Unknown
PAX6	ITGB1	Unknown
PAX6	KRT12	Unknown
PAX6	MET	Activation
PAX6	MMP2	Unknown
PAX6	PCSK1	Activation
PAX6	PDHX	Unknown
PAX6	PROX1	Activation
PAX6	SIX3	Activation
PAX8	E2F1	Activation
PAX8	NCAM1	Unknown
PAX8	SLC3A1	Activation
PAX8	SLC5A5	Unknown
PAX8	TG	Activation
PAX8	TP53	Unknown
PAX8	TSHR	Repression
PAX8	WT1	Unknown
PBX1	HOXB1	Activation
PBX1	NANOG	Activation
PBX1	PF4	Activation
PBX1	SOX3	Unknown
PBX1	VCP	Activation
PBX2	EMX2	Activation
PBX2	FMO3	Unknown
PBX2	MEIS1	Unknown
PBX2	PF4	Activation
PBX2	UGT2B17	Unknown
PBX2	VCP	Unknown
PCBD1	FXYD2	Repression
PCGF2	HOXA7	Repression
PCGF2	ZEB1	Repression
PCGF2	ZEB2	Repression
PDCD11	FASLG	Unknown
PDX1	GCK	Activation
PDX1	INS	Activation
PER1	BAX	Repression
PER1	BCL2	Activation
PER1	SLC5A1	Repression
PER2	SNAI2	Repression
PER2	TWIST1	Repression
PGR	ABCG2	Unknown
PGR	ATP1B1	Unknown
PGR	BCL2	Unknown
PGR	CCND1	Unknown
PGR	CYP19A1	Repression
PGR	DUSP1	Activation
PGR	E2F1	Activation
PGR	EGFR	Unknown
PGR	ERBB2	Repression
PGR	ESR1	Activation
PGR	FOXP3	Repression
PGR	HLTF	Unknown
PGR	IGFBP1	Unknown
PGR	IL10	Repression
PGR	IRS2	Unknown
PGR	KLK3	Unknown
PGR	KLK4	Activation
PGR	MYC	Unknown
PGR	PLD1	Unknown
PGR	PTGS2	Repression
PGR	RELA	Repression
PGR	RLN1	Unknown
PGR	RLN2	Unknown
PGR	VEGFA	Unknown
PGR	YWHAQ	Unknown
PHB2	ARNT	Repression
PHB2	BTG2	Repression
PHF10	CASP3	Unknown
PHF8	CDC20	Unknown
PHOX2A	DBH	Unknown
PHOX2A	TLX2	Activation
PHOX2B	ALK	Activation
PHOX2B	DBH	Unknown
PHOX2B	MSX1	Repression
PHOX2B	PHOX2A	Unknown
PHOX2B	TLX2	Unknown
PIAS1	CYP17A1	Unknown
PIAS1	FABP2	Activation
PIAS1	MUC1	Repression
PIAS1	PRMT1	Repression
PIAS1	SI	Activation
PIAS1	STAT1	Unknown
PIAS2	AR	Activation
PIAS2	LRRN3	Repression
PIAS2	MUC1	Repression
PIAS2	MYCN	Repression
PIAS3	ATF1	Activation
PIAS3	ESR1	Unknown
PIAS3	MUC1	Repression
